"SA1","Total Persons","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1141134,792,NA,3,NA,1,NA,3,NA,3,NA,3,NA,1
1141135,343,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1141136,471,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141137,310,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141138,240,NA,1,NA,3,NA,2,NA,2,NA,3,NA,1
1141139,362,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
1141140,573,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141141,364,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1141142,402,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141143,438,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141144,700,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1141201,410,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
1141202,587,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1141203,470,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
1141204,405,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
1141205,578,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1141206,360,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1141207,580,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141208,275,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1141209,447,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1
1141210,300,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141211,354,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1141212,416,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141214,361,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141215,312,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141217,399,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1141218,605,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
1141219,439,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
1141220,353,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141221,447,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1141222,669,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
1141223,875,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1141224,490,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
1141225,365,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141226,484,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1141227,484,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
1141228,332,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
1141229,351,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2
1141230,587,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
1141231,360,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2
1141232,402,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141233,324,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141234,577,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
1141235,278,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141236,520,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
1141237,506,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
1141238,408,NA,2,NA,2,NA,3,NA,3,NA,3,NA,1
1141239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141240,405,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
1141241,321,NA,1,NA,2,NA,3,NA,1,NA,2,NA,3
1141242,534,NA,2,NA,1,NA,3,NA,1,NA,2,NA,2
1141243,463,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141301,389,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141302,542,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141303,426,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
1141304,541,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141305,402,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141306,422,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1141307,409,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141308,262,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141309,423,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
1141310,643,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141311,629,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1141312,355,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
1141313,551,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141314,337,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
1141315,522,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141316,427,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141317,339,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
1141318,425,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141319,462,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
1141320,366,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141321,465,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141322,390,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141323,329,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1141324,392,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
1141325,528,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141326,486,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2
1141327,468,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141328,379,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
1141329,719,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141330,388,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1141331,317,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
1141332,572,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141333,425,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141334,401,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1141335,621,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141336,526,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1141337,555,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141338,589,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141339,315,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
1141340,416,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141341,544,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141342,378,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141401,375,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141402,312,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2
1141403,337,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141404,323,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
1141405,380,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
1141406,356,NA,1,NA,1,NA,3,NA,2,NA,2,NA,1
1141407,451,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
1141408,471,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
1141409,659,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141410,495,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141411,575,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141412,399,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141413,232,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141414,457,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1141415,598,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141416,577,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141417,605,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141418,482,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141419,371,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1141420,489,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141421,325,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141422,346,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141423,158,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141424,571,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141425,637,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141426,363,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141427,344,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141428,405,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1141429,345,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141430,555,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141431,436,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141432,527,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1141433,351,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141434,438,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
1141435,488,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141436,381,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141437,260,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
1141438,416,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
1141439,269,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141440,291,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141441,192,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141442,343,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141443,353,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141444,269,NA,1,NA,3,NA,3,NA,3,NA,2,NA,1
1141501,294,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141502,290,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141503,522,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
1141504,312,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1141505,389,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
1141506,432,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1141507,339,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141508,562,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141509,416,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141511,438,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141512,460,NA,3,NA,2,NA,2,NA,3,NA,2,NA,1
1141513,448,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
1141514,455,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
1141515,368,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
1141516,341,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141517,467,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141518,587,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141519,300,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1141520,432,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2
1141521,598,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141522,539,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141523,454,NA,2,NA,1,NA,3,NA,2,NA,3,NA,3
1141524,282,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1141525,537,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141526,468,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1141527,514,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141528,382,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1141529,349,NA,1,NA,2,NA,3,NA,2,NA,2,NA,3
1141530,545,NA,2,NA,1,NA,3,NA,1,NA,1,NA,2
1141531,527,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141532,496,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141533,503,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1141534,268,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141535,656,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141536,553,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141537,204,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1141538,347,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1141539,426,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
1141540,481,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1141541,584,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141542,521,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141543,538,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141544,276,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141545,472,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141546,533,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1141547,288,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1141548,330,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141549,415,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141550,272,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141551,332,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141552,482,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141553,474,NA,2,NA,1,NA,3,NA,1,NA,1,NA,2
1141554,325,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141555,318,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141556,471,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1141557,271,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141558,539,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141559,381,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1141560,604,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141561,416,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1141562,346,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1141563,305,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141565,245,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1141566,440,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141567,247,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141568,271,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
1141569,279,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141570,247,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1141571,288,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141601,567,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141602,484,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141603,337,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141604,507,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141605,527,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1141606,613,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141607,445,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141608,305,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141609,500,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141610,526,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1141611,237,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141612,317,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1141613,484,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141614,655,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141615,690,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141616,267,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141617,555,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1141618,475,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141619,491,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141620,362,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1141621,562,NA,3,NA,2,NA,2,NA,3,NA,1,NA,3
1141622,599,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141623,561,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141624,369,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1141625,575,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141626,312,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141627,489,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141628,429,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141629,562,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141630,715,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
1141631,574,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141632,327,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141633,530,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141634,236,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141635,632,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141636,389,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1141637,649,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1141701,499,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141702,163,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141703,886,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141704,402,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141706,402,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141707,278,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1141708,487,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141709,324,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1141710,13,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1141711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141712,479,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141713,221,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141714,427,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
1141716,394,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141717,301,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141718,459,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141719,294,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141721,378,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141723,563,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141724,791,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141726,468,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141728,257,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141729,482,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
1141730,264,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141731,410,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
1141732,386,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
1141733,328,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141734,354,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1141801,404,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
1141802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141803,560,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141804,531,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141805,454,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141806,642,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141808,589,NA,3,NA,1,NA,2,NA,2,NA,2,NA,3
1141809,392,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141810,282,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1141811,322,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
1141812,574,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141813,507,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2
1141814,345,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141815,597,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141816,426,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141817,591,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141818,465,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1141819,453,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2
1141820,428,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3
1141821,418,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
1141822,491,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141823,586,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1141827,488,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
1141828,487,NA,1,NA,1,NA,3,NA,2,NA,3,NA,2
1141829,468,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141830,506,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2
1141831,358,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
1141832,542,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141833,250,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
1141834,700,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
1141835,402,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141836,433,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1141837,270,NA,1,NA,2,NA,1,NA,2,NA,1,NA,2
1141838,524,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141839,533,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141840,446,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141841,608,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141843,287,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
1141844,583,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
1141845,264,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
1141846,252,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1141847,401,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
1141848,460,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141849,504,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
1141850,362,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141901,417,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
1141902,490,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141903,540,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141904,260,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141905,552,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
1141906,538,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141907,429,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
1141908,496,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141909,398,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141910,490,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141911,253,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141912,531,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
1141913,340,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1141914,314,NA,1,NA,1,NA,3,NA,2,NA,2,NA,2
1141915,315,NA,1,NA,1,NA,3,NA,1,NA,1,NA,3
1141916,397,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141917,592,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2
1141918,630,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
1141919,392,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141920,451,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
1141921,561,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1141922,543,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1141923,599,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1141924,632,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141925,473,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141926,502,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141927,377,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141928,407,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141929,407,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141930,203,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141931,370,NA,1,NA,2,NA,3,NA,2,NA,1,NA,2
1141932,600,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141933,651,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141934,467,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
1141935,382,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141936,559,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141937,488,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141938,578,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141939,170,NA,1,NA,3,NA,3,NA,1,NA,1,NA,2
1141940,475,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141941,336,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
1141942,21,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
1141943,540,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1141944,478,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1141945,572,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141946,341,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141947,579,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
1141948,573,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1142001,471,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1142002,405,NA,1,NA,1,NA,3,NA,1,NA,3,NA,3
1142003,255,NA,1,NA,2,NA,2,NA,1,NA,1,NA,3
1142004,381,NA,1,NA,1,NA,3,NA,1,NA,3,NA,3
1142005,390,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1142006,376,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1142007,495,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
1142008,369,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3
1142009,310,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
1142010,300,NA,1,NA,2,NA,2,NA,1,NA,2,NA,3
1142011,466,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1142012,286,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
