"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2136021,416,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2136022,410,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2136023,351,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136024,3494,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136025,498,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2136101,433,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2136102,326,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136103,647,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2136104,430,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2136105,567,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2136106,283,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2136107,315,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
2136108,386,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
2136109,275,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2136110,434,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2136111,297,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2136112,372,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136113,299,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
2136114,492,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
2136115,435,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2136116,322,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2136117,400,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2136118,340,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2136119,531,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2136120,314,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2136121,405,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2136122,495,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2136123,345,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2136124,527,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136125,17,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2136126,780,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2136127,447,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2136128,363,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2136129,415,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
2136130,413,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2136131,452,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2136132,407,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
2136133,470,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2136134,350,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2136135,372,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2136136,328,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2136137,500,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2136138,315,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2136139,263,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2136140,359,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2136141,469,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
2136142,365,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2136143,474,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2136144,292,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2136145,350,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136146,355,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2136147,450,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2136148,321,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136201,665,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
2136202,607,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
2136203,335,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2136204,381,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3
2136205,461,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136206,332,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2136207,321,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2136208,450,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136209,369,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2136210,443,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2136211,366,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2136212,384,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136213,438,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
2136214,379,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
2136215,323,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2136216,230,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
2136217,512,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2136218,458,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136219,480,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
2136220,194,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
2136221,370,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2136222,260,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2136223,284,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2136224,346,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136225,441,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2136226,217,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
2136227,417,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
2136228,308,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
2136229,308,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2136230,440,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136231,481,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136232,296,NA,2,NA,3,NA,1,NA,3,NA,3,NA,2
2136233,396,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2136234,392,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2136235,539,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2136236,323,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2136237,281,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2136238,332,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2136239,381,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2136240,327,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
2136241,399,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2136242,321,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2136243,341,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
2136244,179,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2136245,386,NA,3,NA,3,NA,1,NA,1,NA,1,NA,3
2136246,391,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
2136247,412,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136248,335,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2136249,314,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2136250,252,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2136301,360,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2
2136302,588,NA,3,NA,2,NA,3,NA,1,NA,1,NA,3
2136303,398,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2136304,NA,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2136305,1200,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2136306,434,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2136307,82,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2136308,459,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
2136309,457,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2136310,371,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2136311,296,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2136312,277,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2136313,421,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2136401,243,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2136402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136404,346,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136405,421,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136406,473,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136407,479,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2136408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136409,802,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2136410,NA,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,1
2136411,4265,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2136412,358,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
2136413,1112,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136414,773,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2136415,908,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2136416,705,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2136417,617,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2136418,406,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2136419,820,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2136420,292,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2136421,371,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2136422,807,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2136423,726,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2136424,491,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2136425,685,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136426,1441,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136427,974,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2136428,814,NA,3,NA,1,NA,1,NA,2,NA,3,NA,2
2136429,494,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2136430,339,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
2136431,945,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2136432,343,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2136433,399,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136434,674,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136435,316,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2136436,2078,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136437,1989,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136438,782,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2136439,492,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2136440,673,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2136441,799,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2136442,301,NA,2,NA,3,NA,2,NA,1,NA,3,NA,3
2136443,2042,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2136444,385,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136501,691,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2136502,902,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2136503,759,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2136504,551,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2136505,1275,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2136506,1286,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2136507,426,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2136508,196,NA,1,NA,3,NA,3,NA,1,NA,2,NA,2
2136509,300,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2136510,737,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2136511,697,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136512,858,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2136513,282,NA,1,NA,2,NA,1,NA,2,NA,1,NA,2
2136514,224,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2136515,241,NA,2,NA,3,NA,2,NA,1,NA,3,NA,3
2136516,546,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2136517,670,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
2136518,315,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
2136519,305,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2136520,268,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2136521,334,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2136522,1116,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2136523,604,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2136524,2238,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
2136525,403,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136526,297,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2136527,397,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136528,627,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2136529,405,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2136530,1340,NA,3,NA,1,NA,3,NA,1,NA,1,NA,3
2136531,782,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2136532,991,NA,3,NA,2,NA,3,NA,1,NA,1,NA,3
2136533,495,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2136534,410,NA,3,NA,3,NA,2,NA,1,NA,3,NA,3
2136601,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136602,4712,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2136603,142,NA,1,NA,3,NA,3,NA,1,NA,2,NA,2
2136604,NA,NA,1,NA,3,NA,NA,NA,3,NA,1,NA,1
2136605,526,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2136606,490,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
2136607,572,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2136608,2029,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2136609,1118,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2136610,783,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2136701,470,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2136702,329,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136703,520,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2136704,390,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2136705,345,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
2136706,539,NA,3,NA,1,NA,2,NA,3,NA,1,NA,2
2136707,381,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2136708,444,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2136709,454,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2136710,324,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
2136711,601,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
2136712,558,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2136713,585,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
2136714,338,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
2136715,619,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136716,387,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2136717,276,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2136718,453,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
2136719,471,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2136720,418,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
2136721,370,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
2136722,346,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
2136723,390,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
2136724,393,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2136725,513,NA,2,NA,1,NA,1,NA,3,NA,2,NA,1
2136726,427,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2136727,326,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2136728,549,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2136729,312,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2136730,548,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2136731,419,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2136732,309,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2136733,483,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
2136734,404,NA,3,NA,3,NA,2,NA,3,NA,2,NA,1
2136735,406,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2136736,285,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2136737,381,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
2136738,368,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2136739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136740,343,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2136741,381,NA,3,NA,3,NA,1,NA,3,NA,2,NA,3
2136742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136743,322,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2136744,341,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2136745,276,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
2136746,311,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2136747,514,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2136748,411,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
2136749,421,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
2136750,516,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
2136751,363,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2136752,502,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2136753,375,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2136754,214,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
2136755,405,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2136756,239,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2136757,313,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2136758,533,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2136759,599,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2136760,537,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2136761,472,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2136762,581,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2136763,367,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
2136764,334,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
2136765,439,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2136766,248,NA,1,NA,3,NA,2,NA,2,NA,1,NA,1
2136767,294,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
2136768,586,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2136769,243,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
2136770,298,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2
2136771,290,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2136772,339,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
2136773,236,NA,2,NA,3,NA,3,NA,1,NA,1,NA,3
2136774,297,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
2136775,390,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
2136776,251,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2136801,385,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2136802,446,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2136803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136804,477,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
2136805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136806,358,NA,1,NA,1,NA,2,NA,2,NA,3,NA,3
2136807,556,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2
2136808,348,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2136809,442,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2136810,416,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2136811,469,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2136812,283,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2136813,302,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
2136814,328,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
2136815,298,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2136816,459,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
2136817,436,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2136818,336,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2136819,NA,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,NA
2136820,356,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2136821,240,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2136822,462,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
2136823,534,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2136824,527,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2136825,655,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2136826,672,NA,3,NA,1,NA,3,NA,3,NA,3,NA,3
2136827,373,NA,1,NA,1,NA,1,NA,2,NA,3,NA,1
2136828,334,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2136901,302,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
2136902,558,NA,3,NA,1,NA,2,NA,3,NA,1,NA,2
2136903,331,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2136904,309,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2136905,242,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2136906,341,NA,1,NA,2,NA,2,NA,3,NA,2,NA,1
2136907,398,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1
2136908,343,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2136909,273,NA,1,NA,2,NA,1,NA,3,NA,2,NA,1
2136910,442,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2136911,513,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
2136912,620,NA,3,NA,1,NA,3,NA,3,NA,3,NA,3
2136913,647,NA,2,NA,1,NA,3,NA,2,NA,3,NA,3
2136914,915,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2136915,486,NA,2,NA,1,NA,3,NA,3,NA,3,NA,3
2136916,220,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
2136917,839,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
2136918,745,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2136919,356,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
2136920,600,NA,2,NA,1,NA,1,NA,3,NA,2,NA,2
2136921,397,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2136922,2717,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2136923,284,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
2136924,350,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
2136925,68,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
2136926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136927,404,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
2136928,231,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
2136929,273,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
2136930,326,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2136931,235,NA,2,NA,3,NA,2,NA,3,NA,1,NA,2
2136932,266,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
2136933,199,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
2136934,237,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
2136935,239,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
2136936,1506,NA,3,NA,1,NA,3,NA,2,NA,1,NA,3
2136937,89,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2137001,263,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2
2137002,292,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2137003,552,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
2137004,464,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2137005,932,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2137006,677,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2137007,862,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2137008,646,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2137009,522,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2137010,418,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2137011,499,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
2137012,316,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
2137013,806,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2137014,545,NA,2,NA,1,NA,1,NA,3,NA,2,NA,1
2137015,275,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2137016,401,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2137017,434,NA,2,NA,1,NA,1,NA,3,NA,1,NA,1
2137018,371,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
2137019,686,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
2137020,395,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2137021,307,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
2137022,330,NA,1,NA,2,NA,2,NA,3,NA,2,NA,1
2137023,854,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2137024,837,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3
2137025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137027,NA,NA,1,NA,3,NA,3,NA,3,NA,1,NA,NA
2137028,16,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2137029,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2137030,308,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2137031,485,NA,2,NA,1,NA,2,NA,3,NA,1,NA,3
2137032,738,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2137033,684,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
2137034,340,NA,1,NA,2,NA,1,NA,3,NA,2,NA,1
2137035,370,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2137036,382,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2137037,412,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
