"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2134121,635,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2134123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134124,332,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2134125,240,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
2134126,341,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2134127,276,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2134128,540,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2134129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134131,297,NA,1,NA,3,NA,2,NA,2,NA,3,NA,3
2134132,333,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2
2134133,401,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2134134,375,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2134201,295,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134202,383,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2134203,369,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2134204,496,NA,3,NA,3,NA,1,NA,2,NA,1,NA,3
2134205,535,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2134206,653,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2134207,285,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2134208,11,NA,1,NA,3,NA,3,NA,2,NA,NA,NA,1
2134209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134210,294,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2134211,341,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2134212,292,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
2134213,446,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2134214,293,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2134215,576,NA,2,NA,1,NA,2,NA,2,NA,1,NA,3
2134216,300,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2134217,293,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2134218,580,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2134219,504,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2134220,623,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2134221,532,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2134222,584,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2134223,584,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2134224,435,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2134225,435,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2134226,531,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2134227,352,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2134228,411,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2134229,513,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2134230,313,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2134231,370,NA,2,NA,3,NA,2,NA,1,NA,1,NA,3
2134232,228,NA,1,NA,3,NA,2,NA,1,NA,2,NA,2
2134233,212,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
2134234,487,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2134235,543,NA,3,NA,2,NA,2,NA,1,NA,1,NA,3
2134236,388,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2134237,387,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134238,353,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
2134239,308,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2134240,304,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2134241,479,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2134242,392,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2134243,400,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2134244,448,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2134245,542,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2134246,290,NA,2,NA,3,NA,2,NA,1,NA,1,NA,3
2134247,413,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
2134248,357,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2134301,252,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2134302,437,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2134303,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1
2134304,601,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2134305,541,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2134306,706,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2134307,434,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2134308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134309,NA,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA
2134310,486,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
2134311,293,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2134312,785,NA,3,NA,1,NA,2,NA,1,NA,2,NA,3
2134313,319,NA,1,NA,2,NA,2,NA,1,NA,1,NA,3
2134314,376,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2134315,541,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2134316,421,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2134317,526,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2134318,537,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
2134319,379,NA,2,NA,2,NA,2,NA,1,NA,2,NA,3
2134320,459,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2134321,454,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
2134322,517,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2134323,486,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2134324,754,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
2134325,545,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2134326,596,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2134327,471,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2134328,390,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2134329,283,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
2134330,585,NA,2,NA,1,NA,1,NA,1,NA,2,NA,3
2134331,343,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134332,465,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2
2134401,291,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
2134402,480,NA,2,NA,1,NA,2,NA,3,NA,1,NA,2
2134403,558,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2134404,406,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2134405,639,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2134406,538,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2134407,549,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2134408,424,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2134409,434,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2134410,490,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2134411,507,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2134412,511,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
2134413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134415,437,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2134416,330,NA,1,NA,2,NA,3,NA,2,NA,2,NA,3
2134417,384,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2134418,267,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
2134419,449,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2134420,377,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2134421,415,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2134422,514,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2134423,410,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
2134424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134425,567,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
2134426,481,NA,3,NA,2,NA,2,NA,3,NA,1,NA,3
2134427,387,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2134428,443,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2134429,464,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2134430,652,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2134431,556,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
2134432,277,NA,1,NA,3,NA,3,NA,2,NA,2,NA,2
2134433,242,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
2134434,468,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2134435,324,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
2134436,308,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2134437,510,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1
2134438,332,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2134439,693,NA,3,NA,1,NA,2,NA,2,NA,3,NA,2
2134440,584,NA,3,NA,1,NA,2,NA,3,NA,3,NA,2
2134441,242,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2134442,624,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
2134501,306,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2134502,297,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2134503,453,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2134504,363,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134505,338,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2134506,392,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134507,431,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2134508,344,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2134509,399,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2134510,274,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2134511,693,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2134512,327,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2134513,500,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2134601,429,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2134602,319,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2134603,503,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2134604,644,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2134605,577,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2134606,442,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2134607,350,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2134608,284,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2
2134609,663,NA,3,NA,1,NA,2,NA,2,NA,3,NA,2
2134610,409,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
2134611,457,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2134612,469,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
2134613,613,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2134614,446,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2134615,290,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
2134616,394,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2
2134617,528,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2134618,456,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2134619,514,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2134620,414,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2134621,392,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2134622,538,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2134623,470,NA,2,NA,1,NA,2,NA,3,NA,1,NA,2
2134624,657,NA,2,NA,1,NA,2,NA,3,NA,1,NA,2
2134625,439,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2134626,399,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2134627,417,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2134628,385,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2134629,28,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2
2134630,701,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2134631,322,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2134632,778,NA,3,NA,1,NA,2,NA,3,NA,3,NA,2
2134633,251,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
2134634,252,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
2134635,225,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
2134701,401,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2134702,717,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2134703,392,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2134704,290,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134705,287,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2134706,394,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2134707,310,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2134708,360,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
2134709,431,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2134710,399,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
2134711,629,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2134712,380,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2134713,266,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2134714,524,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2134715,248,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2134717,466,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
2134718,262,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2134719,314,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2134720,678,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2134721,489,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2134722,435,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2134723,407,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134724,549,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2134725,297,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2134726,380,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2134727,515,NA,3,NA,2,NA,3,NA,1,NA,1,NA,3
2134728,398,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134729,714,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
2134730,387,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2134731,500,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2134732,502,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2134733,373,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2134735,675,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134736,313,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2134737,681,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2134738,499,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2134739,408,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134740,961,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134741,395,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
2134742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134743,596,NA,2,NA,1,NA,1,NA,1,NA,3,NA,1
2134801,398,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2134802,552,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2134803,596,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2134804,591,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2134805,362,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2134806,546,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2134807,519,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3
2134809,840,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2134810,449,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2134811,615,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2134812,538,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2134813,440,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2134814,492,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2134815,549,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2134816,333,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134817,353,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2134818,309,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134819,640,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
2134820,565,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2134821,1378,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2134822,464,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2134823,281,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2134824,476,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2134825,298,NA,1,NA,2,NA,2,NA,2,NA,3,NA,1
2134826,402,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134827,513,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134830,407,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2134831,439,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
2134832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134833,494,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2134834,342,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2134835,514,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134836,643,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2134902,451,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
2134903,466,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
2134904,519,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2134905,379,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134906,535,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
2134907,443,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
2134908,284,NA,2,NA,3,NA,1,NA,1,NA,3,NA,1
2134909,317,NA,2,NA,3,NA,1,NA,1,NA,3,NA,1
2134910,363,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2134911,240,NA,1,NA,3,NA,2,NA,1,NA,2,NA,1
2134912,308,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134913,624,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2134914,386,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2134915,613,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2134916,429,NA,2,NA,1,NA,1,NA,1,NA,3,NA,1
2134917,326,NA,2,NA,3,NA,2,NA,1,NA,3,NA,2
2134918,595,NA,3,NA,2,NA,1,NA,2,NA,3,NA,1
2134919,484,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2134920,341,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2134921,354,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2134922,300,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134923,354,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134924,920,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134925,455,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2134926,365,NA,1,NA,2,NA,2,NA,1,NA,2,NA,1
2134927,549,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2134928,826,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2135001,450,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
2135002,407,NA,2,NA,2,NA,2,NA,2,NA,3,NA,1
2135003,504,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2135004,394,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
2135005,453,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135006,481,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2135007,457,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135008,530,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135009,657,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2135010,449,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2135011,456,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2135012,524,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
2135013,490,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2135014,580,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2135015,307,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
2135016,505,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2135017,432,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
2135018,772,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2135019,385,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2135101,331,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
2135102,432,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2135103,472,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2135104,444,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2135105,491,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2135106,426,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2135107,496,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2135108,477,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2135109,623,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2135110,573,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2135111,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
2135112,363,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2135113,514,NA,2,NA,1,NA,3,NA,1,NA,2,NA,2
2135114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2135115,411,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2135116,429,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2135117,438,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2135118,532,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2135119,590,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2135120,472,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2135121,337,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2135122,517,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2135123,16,NA,1,NA,3,NA,NA,NA,3,NA,1,NA,1
2135124,349,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2135125,482,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2135126,608,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2135127,252,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2135128,364,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2135201,490,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
2135202,484,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135203,479,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2135204,406,NA,2,NA,2,NA,2,NA,3,NA,1,NA,3
2135205,537,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135206,673,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2135207,689,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
2135208,580,NA,3,NA,2,NA,3,NA,3,NA,3,NA,1
2135209,457,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2135210,487,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1
2135211,419,NA,2,NA,2,NA,2,NA,2,NA,3,NA,1
2135212,626,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2135213,454,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2135214,369,NA,2,NA,3,NA,2,NA,2,NA,3,NA,1
2135215,415,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2135216,573,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135217,459,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2135218,544,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
2135219,615,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2135220,249,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
2135221,448,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
2135222,530,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
2135223,463,NA,2,NA,2,NA,1,NA,3,NA,3,NA,2
2135224,643,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2135225,322,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2135226,589,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
2135227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135228,493,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2135229,480,NA,3,NA,2,NA,2,NA,3,NA,3,NA,1
2135230,496,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2135231,324,NA,1,NA,2,NA,1,NA,3,NA,3,NA,1
2135232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135301,275,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2135302,566,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
2135303,907,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
2135304,358,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2135305,373,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2135306,362,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2135307,797,NA,3,NA,1,NA,2,NA,3,NA,3,NA,2
2135308,767,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
2135310,418,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2135311,468,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2135312,448,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2135313,341,NA,1,NA,1,NA,1,NA,3,NA,1,NA,2
2135314,502,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
2135315,362,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2135317,390,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2135318,433,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2135319,407,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2135320,646,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
